代码,指数名称,rule_id,factor,category,strategy_label,open_condition,close_condition,close_reason,entry_signal_date,entry_date,exit_signal_date,exit_date,entry_signal_idx,entry_idx,exit_signal_idx,exit_idx,entry_price,exit_price,trade_return,annualized_trade_return,max_drawdown,holding_days,forced_exit
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,2020-05-29,2020-06-01,2020-07-14,2020-07-15,912,913,942,943,4564.2455,5445.8282,0.19314971116255686,3.407958527081264,-0.028226052243473188,30,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,2020-09-14,2020-09-15,2020-12-08,2020-12-09,986,987,1041,1042,5337.3485,5439.0507,0.019054817199963603,0.09033428041007152,-0.047007129370952305,55,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,2020-12-17,2020-12-18,2021-01-26,2021-01-27,1048,1049,1075,1076,5465.5814,5805.7559,0.06223939872160722,0.7568814245000888,-0.019791082864206166,27,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,2021-03-11,2021-03-12,2021-06-07,2021-06-08,1102,1103,1160,1161,5469.1625,5739.3911,0.04940950282607237,0.23311159540837,-0.03195218615793438,58,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,2021-08-02,2021-08-03,2021-08-26,2021-08-27,1199,1200,1217,1218,5699.8084,5757.1462,0.010059601301685817,0.15042422335519468,-0.03690034222128846,18,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,2021-10-13,2021-10-14,2021-11-05,2021-11-08,1244,1245,1261,1262,5725.2119,5724.7185,-8.618021631656703e-05,-0.0012767343022223043,-0.026132227485553994,17,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,2022-01-12,2022-01-13,2022-03-17,2022-03-18,1308,1309,1349,1350,5768.851,5179.1397,-0.10222335435600605,-0.48458577201563624,-0.16644817766607367,41,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,2022-04-27,2022-04-28,2022-06-24,2022-06-27,1376,1377,1414,1415,4501.3632,5322.6636,0.1824559280175393,2.0386398390636034,-0.03171199515779288,38,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,止损-2%/5日,2022-07-26,2022-07-27,2022-08-02,2022-08-03,1436,1437,1441,1442,5209.3502,5026.7483,-0.035052721162804445,-0.8344303535528665,-0.037828534986235285,5,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,止损-2%/5日,2022-09-06,2022-09-07,2022-09-15,2022-09-16,1466,1467,1472,1473,5080.8825,4836.3739,-0.04812325417877705,-0.8739943198392017,-0.05114760671076357,6,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,2022-11-29,2022-11-30,2023-02-16,2023-02-17,1520,1521,1571,1572,4857.8351,5054.7732,0.04054030158413546,0.21696839264154555,-0.057009421882212585,51,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,2023-03-15,2023-03-16,2023-09-25,2023-09-26,1590,1591,1722,1723,4937.7146,4592.6032,-0.0698929419695502,-0.12918375574164742,-0.11961622141597861,132,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,2023-09-27,2023-09-28,2023-10-26,2023-10-27,1724,1725,1739,1740,4621.4108,4490.0996,-0.028413661040477045,-0.38384849176660385,-0.06640827192833643,15,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,止损-2%/5日,2023-12-11,2023-12-12,2023-12-15,2023-12-18,1771,1772,1775,1776,4483.3916,4350.3757,-0.029668588396338236,-0.8500433574909896,-0.029668588396338236,4,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,2024-02-06,2024-02-07,2024-03-20,2024-03-21,1811,1812,1836,1837,3895.0043,4420.6567,0.13495553778977842,2.582504877642872,-0.0295584876867514,25,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,止损-2%/5日,2024-04-01,2024-04-02,2024-04-10,2024-04-11,1844,1845,1849,1850,4374.7777,4265.3795,-0.025006573476864857,-0.7209480522227208,-0.026580939186921282,5,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,2024-06-04,2024-06-05,2024-08-02,2024-08-05,1885,1886,1927,1928,4240.0893,3883.9688,-0.08398891504478445,-0.40924912243744493,-0.08398891504478445,42,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,2024-09-19,2024-09-20,2024-11-01,2024-11-04,1959,1960,1985,1986,3727.8114,4803.0084,0.2884258039449097,10.660836487760779,-0.11041049063339425,26,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,2024-11-29,2024-12-02,2024-12-25,2024-12-26,2005,2006,2023,2024,4917.3067,4857.7445,-0.01211276896761393,-0.15685317736329685,-0.04760100281215429,18,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,2025-01-07,2025-01-08,2025-02-28,2025-03-03,2031,2032,2063,2064,4559.0358,4853.1956,0.06452237115576076,0.6362286476951924,-0.02797001626384321,32,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,2025-04-08,2025-04-09,2025-07-31,2025-08-01,2089,2090,2167,2168,4486.4734,5161.0932,0.1503675024574982,0.5723492939601156,-0.0237351439122101,78,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,2025-11-25,2025-11-26,2026-01-20,2026-01-21,2244,2245,2282,2283,5690.0807,6270.2606,0.10196338691646312,0.9038594539700813,-0.02867780215745841,38,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,2026-03-24,2026-03-25,2026-05-11,2026-05-12,2321,2322,2351,2352,5948.5987,6605.7222,0.11046694072672958,1.4112782261554786,-0.026411379876742913,30,False
000985.CSI,中证全指,chip_profit_index,指数筹码盈利,赔率/筹码,指数筹码盈利_自身年线过滤_等待确认低频版,开仓_低位均值回复_20日 + 年线<=0.5 + 5日内收涨0.3%确认 + 20日信号间隔,闭仓_加速度转负_10日(持仓满5日后生效) OR 2%/5日止损,end,2026-06-12,2026-06-15,2026-08-25,2026-08-25,2375,2376,2426,2426,6380.1618,5832.9177,-0.08577276206380846,-0.3636252381455509,-0.15740353890473502,50,True
000985.CSI,中证全指,chip_profit_center,筹码盈利中枢_年线,赔率/筹码,筹码盈利中枢_年线候选_季线等待修复_月线短确认,开仓_累计上升_5日_0.5sigma；季线弱化时等待40日修复并要求月线一日回升,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,2016-10-19,2016-10-20,2016-11-25,2016-11-28,32,33,59,60,4895.3291,5107.0204,0.04324352779468921,0.48456718932814025,-0.012240822682431207,27,False
000985.CSI,中证全指,chip_profit_center,筹码盈利中枢_年线,赔率/筹码,筹码盈利中枢_年线候选_季线等待修复_月线短确认,开仓_累计上升_5日_0.5sigma；季线弱化时等待40日修复并要求月线一日回升,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,2017-08-14,2017-08-15,2017-09-25,2017-09-26,234,235,264,265,4814.0763,4962.0413,0.03073590669927695,0.2895500577241936,-0.018281879198886797,30,False
000985.CSI,中证全指,chip_profit_center,筹码盈利中枢_年线,赔率/筹码,筹码盈利中枢_年线候选_季线等待修复_月线短确认,开仓_累计上升_5日_0.5sigma；季线弱化时等待40日修复并要求月线一日回升,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,2018-06-22,2018-06-25,2018-10-31,2018-11-01,442,443,529,530,4118.8341,3550.3008,-0.13803258062761015,-0.34965184529596594,-0.1981883144444636,87,False
000985.CSI,中证全指,chip_profit_center,筹码盈利中枢_年线,赔率/筹码,筹码盈利中枢_年线候选_季线等待修复_月线短确认,开仓_累计上升_5日_0.5sigma；季线弱化时等待40日修复并要求月线一日回升,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,2019-01-15,2019-01-16,2019-03-11,2019-03-12,581,582,615,616,3578.3367,4439.9474,0.24078525086809188,3.9483147817349025,-0.04049768027395906,34,False
000985.CSI,中证全指,chip_profit_center,筹码盈利中枢_年线,赔率/筹码,筹码盈利中枢_年线候选_季线等待修复_月线短确认,开仓_累计上升_5日_0.5sigma；季线弱化时等待40日修复并要求月线一日回升,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,2019-08-29,2019-08-30,2020-01-17,2020-01-20,733,734,827,828,4184.7843,4684.6292,0.11944340834962519,0.35321701016337337,-0.056447108959279624,94,False
000985.CSI,中证全指,chip_profit_center,筹码盈利中枢_年线,赔率/筹码,筹码盈利中枢_年线候选_季线等待修复_月线短确认,开仓_累计上升_5日_0.5sigma；季线弱化时等待40日修复并要求月线一日回升,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,止损-4%/5日,2020-02-26,2020-02-27,2020-02-28,2020-03-02,849,850,851,852,4704.9752,4655.5691,-0.010500820493166474,-0.7355489829557469,-0.04505386128283939,2,False
000985.CSI,中证全指,chip_profit_center,筹码盈利中枢_年线,赔率/筹码,筹码盈利中枢_年线候选_季线等待修复_月线短确认,开仓_累计上升_5日_0.5sigma；季线弱化时等待40日修复并要求月线一日回升,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,2020-05-19,2020-05-20,2020-07-17,2020-07-20,904,905,945,946,4499.9099,5362.6629,0.19172672768403665,1.939056160854952,-0.07586662272668032,41,False
000985.CSI,中证全指,chip_profit_center,筹码盈利中枢_年线,赔率/筹码,筹码盈利中枢_年线候选_季线等待修复_月线短确认,开仓_累计上升_5日_0.5sigma；季线弱化时等待40日修复并要求月线一日回升,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,2021-02-25,2021-02-26,2021-09-22,2021-09-23,1092,1093,1234,1235,5617.6694,5854.0768,0.04208282530830321,0.07589569401782459,-0.07679551798822992,142,False
000985.CSI,中证全指,chip_profit_center,筹码盈利中枢_年线,赔率/筹码,筹码盈利中枢_年线候选_季线等待修复_月线短确认,开仓_累计上升_5日_0.5sigma；季线弱化时等待40日修复并要求月线一日回升,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,2021-11-16,2021-11-17,2021-12-07,2021-12-08,1268,1269,1283,1284,5825.6561,5960.454,0.023138664158359745,0.4685865526686812,-0.011070540606420987,15,False
000985.CSI,中证全指,chip_profit_center,筹码盈利中枢_年线,赔率/筹码,筹码盈利中枢_年线候选_季线等待修复_月线短确认,开仓_累计上升_5日_0.5sigma；季线弱化时等待40日修复并要求月线一日回升,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,2022-04-26,2022-04-27,2022-07-08,2022-07-11,1375,1376,1424,1425,4503.9459,5231.2867,0.1614896839680069,1.159557104601209,-0.03171199515779288,49,False
000985.CSI,中证全指,chip_profit_center,筹码盈利中枢_年线,赔率/筹码,筹码盈利中枢_年线候选_季线等待修复_月线短确认,开仓_累计上升_5日_0.5sigma；季线弱化时等待40日修复并要求月线一日回升,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,2022-08-10,2022-08-11,2022-08-25,2022-08-26,1447,1448,1458,1459,5245.2622,5109.4449,-0.025893329031292267,-0.4517411202336675,-0.033136626222219245,11,False
000985.CSI,中证全指,chip_profit_center,筹码盈利中枢_年线,赔率/筹码,筹码盈利中枢_年线候选_季线等待修复_月线短确认,开仓_累计上升_5日_0.5sigma；季线弱化时等待40日修复并要求月线一日回升,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,2022-11-08,2022-11-09,2023-02-17,2023-02-20,1505,1506,1572,1573,4774.9044,5151.9978,0.07897402092490058,0.3309469065885997,-0.057009421882212585,67,False
000985.CSI,中证全指,chip_profit_center,筹码盈利中枢_年线,赔率/筹码,筹码盈利中枢_年线候选_季线等待修复_月线短确认,开仓_累计上升_5日_0.5sigma；季线弱化时等待40日修复并要求月线一日回升,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,2023-05-15,2023-05-16,2023-11-28,2023-11-29,1629,1630,1762,1763,4913.1989,4527.0623,-0.07859168901140978,-0.1436601943860355,-0.12887956822038038,133,False
000985.CSI,中证全指,chip_profit_center,筹码盈利中枢_年线,赔率/筹码,筹码盈利中枢_年线候选_季线等待修复_月线短确认,开仓_累计上升_5日_0.5sigma；季线弱化时等待40日修复并要求月线一日回升,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,2024-02-01,2024-02-02,2024-03-27,2024-03-28,1808,1809,1841,1842,3765.6602,4275.62,0.13542374322568995,1.6375841785984888,-0.04718743635263212,33,False
000985.CSI,中证全指,chip_profit_center,筹码盈利中枢_年线,赔率/筹码,筹码盈利中枢_年线候选_季线等待修复_月线短确认,开仓_累计上升_5日_0.5sigma；季线弱化时等待40日修复并要求月线一日回升,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,2024-05-09,2024-05-10,2024-05-24,2024-05-27,1867,1868,1878,1879,4425.0561,4343.2596,-0.018484850395455887,-0.3478195091459605,-0.031952719708109645,11,False
000985.CSI,中证全指,chip_profit_center,筹码盈利中枢_年线,赔率/筹码,筹码盈利中枢_年线候选_季线等待修复_月线短确认,开仓_累计上升_5日_0.5sigma；季线弱化时等待40日修复并要求月线一日回升,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,2024-08-02,2024-08-05,2024-10-21,2024-10-22,1927,1928,1976,1977,3883.9688,4728.4374,0.2174241461465909,1.7505246624024315,-0.11041049063339425,49,False
000985.CSI,中证全指,chip_profit_center,筹码盈利中枢_年线,赔率/筹码,筹码盈利中枢_年线候选_季线等待修复_月线短确认,开仓_累计上升_5日_0.5sigma；季线弱化时等待40日修复并要求月线一日回升,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,2025-01-17,2025-01-20,2025-03-21,2025-03-24,2039,2040,2078,2079,4663.5344,4918.6355,0.05470123689877804,0.41075586741418046,-0.028117638529828737,39,False
000985.CSI,中证全指,chip_profit_center,筹码盈利中枢_年线,赔率/筹码,筹码盈利中枢_年线候选_季线等待修复_月线短确认,开仓_累计上升_5日_0.5sigma；季线弱化时等待40日修复并要求月线一日回升,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,2025-05-08,2025-05-09,2025-08-01,2025-08-04,2108,2109,2168,2169,4773.3335,5199.566,0.08929451503859931,0.432221967405642,-0.0237351439122101,60,False
000985.CSI,中证全指,chip_profit_center,筹码盈利中枢_年线,赔率/筹码,筹码盈利中枢_年线候选_季线等待修复_月线短确认,开仓_累计上升_5日_0.5sigma；季线弱化时等待40日修复并要求月线一日回升,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,2025-11-03,2025-11-04,2026-01-29,2026-01-30,2228,2229,2289,2290,5827.9277,6259.1819,0.07399786376896866,0.34301137822534744,-0.06263036100627939,61,False
000985.CSI,中证全指,chip_profit_center,筹码盈利中枢_年线,赔率/筹码,筹码盈利中枢_年线候选_季线等待修复_月线短确认,开仓_累计上升_5日_0.5sigma；季线弱化时等待40日修复并要求月线一日回升,闭仓_上方拐点_1sigma(持仓满10日后生效) OR 4%/5日止损,end,2026-04-08,2026-04-09,2026-08-25,2026-08-25,2331,2332,2426,2426,6020.053,5832.9177,-0.031085324331862174,-0.08117340060748424,-0.16532376532201565,94,True
000985.CSI,中证全指,chip_deviation,筹码乖离率_季线,赔率/筹码,筹码乖离率_季线累计修复且价格同日上涨,开仓_累计上升_5日_0.5sigma + 信号日收涨,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2016-10-13,2016-10-14,2016-12-27,2016-12-28,28,29,81,82,4865.1669,4788.6177,-0.015734136479470084,-0.07263324881640887,-0.06273859802870585,53,False
000985.CSI,中证全指,chip_deviation,筹码乖离率_季线,赔率/筹码,筹码乖离率_季线累计修复且价格同日上涨,开仓_累计上升_5日_0.5sigma + 信号日收涨,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2017-01-26,2017-02-03,2017-04-19,2017-04-20,102,103,154,155,4748.2135,4780.8252,0.006868204220387364,0.03372687081357073,-0.038548629479599916,52,False
000985.CSI,中证全指,chip_deviation,筹码乖离率_季线,赔率/筹码,筹码乖离率_季线累计修复且价格同日上涨,开仓_累计上升_5日_0.5sigma + 信号日收涨,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2017-05-19,2017-05-22,2017-08-14,2017-08-15,175,176,234,235,4562.4096,4814.0763,0.05516091759933173,0.2577620938874565,-0.035493618366553625,59,False
000985.CSI,中证全指,chip_deviation,筹码乖离率_季线,赔率/筹码,筹码乖离率_季线累计修复且价格同日上涨,开仓_累计上升_5日_0.5sigma + 信号日收涨,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2017-10-10,2017-10-11,2018-01-31,2018-02-01,270,271,350,351,5080.5713,4864.457,-0.04253740125642946,-0.12796537925511908,-0.060848805570203,80,False
000985.CSI,中证全指,chip_deviation,筹码乖离率_季线,赔率/筹码,筹码乖离率_季线累计修复且价格同日上涨,开仓_累计上升_5日_0.5sigma + 信号日收涨,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2018-02-23,2018-02-26,2018-05-17,2018-05-18,362,363,417,418,4787.1952,4685.8993,-0.02115975968558792,-0.09334256984588507,-0.0784472442361216,55,False
000985.CSI,中证全指,chip_deviation,筹码乖离率_季线,赔率/筹码,筹码乖离率_季线累计修复且价格同日上涨,开仓_累计上升_5日_0.5sigma + 信号日收涨,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2019-01-21,2019-01-22,2019-03-01,2019-03-04,585,586,609,610,3573.4685,4283.1606,0.1986003514512582,5.700098807863104,-0.020836812693550755,24,False
000985.CSI,中证全指,chip_deviation,筹码乖离率_季线,赔率/筹码,筹码乖离率_季线累计修复且价格同日上涨,开仓_累计上升_5日_0.5sigma + 信号日收涨,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2019-05-27,2019-05-28,2019-06-20,2019-06-21,666,667,683,684,4159.7503,4282.0683,0.02940513039929349,0.5366459260356891,-0.043036508934684026,17,False
000985.CSI,中证全指,chip_deviation,筹码乖离率_季线,赔率/筹码,筹码乖离率_季线累计修复且价格同日上涨,开仓_累计上升_5日_0.5sigma + 信号日收涨,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2019-09-05,2019-09-06,2019-10-08,2019-10-09,738,739,755,756,4376.6621,4250.4762,-0.028831538080127173,-0.3518721365765559,-0.05008721291785301,17,False
000985.CSI,中证全指,chip_deviation,筹码乖离率_季线,赔率/筹码,筹码乖离率_季线累计修复且价格同日上涨,开仓_累计上升_5日_0.5sigma + 信号日收涨,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2019-12-10,2019-12-11,2020-01-14,2020-01-15,800,801,824,825,4290.4536,4654.9235,0.08494903662400644,1.3539544482759385,-0.022725886579533006,24,False
000985.CSI,中证全指,chip_deviation,筹码乖离率_季线,赔率/筹码,筹码乖离率_季线累计修复且价格同日上涨,开仓_累计上升_5日_0.5sigma + 信号日收涨,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2020-02-12,2020-02-13,2020-02-28,2020-03-02,839,840,851,852,4468.1981,4655.5691,0.04193435380584409,1.3694497717285983,-0.060852226523301356,12,False
000985.CSI,中证全指,chip_deviation,筹码乖离率_季线,赔率/筹码,筹码乖离率_季线累计修复且价格同日上涨,开仓_累计上升_5日_0.5sigma + 信号日收涨,闭仓_下穿_1.5sigma,闭仓_下穿_1.5sigma,2020-04-09,2020-04-10,2020-07-02,2020-07-03,879,880,934,935,4319.3555,5008.3497,0.15951319589230395,0.9701511673470071,-0.03608940070999611,55,False
